paper_id,year,author_name,affiliation_string,institution_type
1911.05499,2019,S. Biundo,"Institute of Artificial Intelligence, Ulm University, 89081 Ulm, Germany",research university
1911.05499,2019,H. Fiorino,"University Grenoble Alpes, LIG, F-38000 Grenoble, France",research university
1911.05499,2019,D. Pellier,"University Grenoble Alpes, LIG, F-38000 Grenoble, France",research university
1911.05499,2019,R. Alford,"The MITRE Corporation, McLean, Virginia, USA",nonprofit research and development organization
1907.09468,2019,Marko Špoljarec,"Privredna banka Zagreb, Radnička cesta 44, 10000 Zagreb, Croatia",commercial bank
1907.09468,2019,Robert Manger,"University of Zagreb, Faculty of Science, Department of Mathematics, Bijenička cesta 30, 10000 Zagreb, Croatia",research university
1902.09835,2019,Céline Hocquette,"Department of Computing, Imperial College London, London, UK",research university
1902.09835,2019,Stephen H. Muggleton,"Department of Computing, Imperial College London, London, UK",research university
1908.06183,2019,Anthony D. Rhodes,Portland State University,research university
1904.07366,2019,Jingkai Chen,MIT Computer Science and Artificial Intelligence Laboratory,research university
1904.07366,2019,Cheng Fang,MIT Computer Science and Artificial Intelligence Laboratory,research university
1904.07366,2019,David Wang,MIT Computer Science and Artificial Intelligence Laboratory,research university
1904.07366,2019,Andrew Wang,MIT Computer Science and Artificial Intelligence Laboratory,research university
1904.07366,2019,Brian Williams,MIT Computer Science and Artificial Intelligence Laboratory,research university
1902.10119,2019,Mohammad Ali Javidian,"Department of Computer Science and Engineering, University of South Carolina, Columbia, SC, USA",research university
1902.10119,2019,Pooyan Jamshidi,"Department of Computer Science and Engineering, University of South Carolina, Columbia, SC, USA",research university
1902.10119,2019,Marco Valtorta,"Department of Computer Science and Engineering, University of South Carolina, Columbia, SC, USA",research university
1902.02279,2019,M. Gonzalez-Soto,"Coordinación de Ciencias Computacionales, Instituto Nacional de Astrofísica Óptica y Electrónica (INAOE), Luis Enrique Erro 1, Santa Maria Tonanzintla, Puebla, México",national research institute
1902.02279,2019,L. E. Sucar,"Coordinación de Ciencias Computacionales, Instituto Nacional de Astrofísica Óptica y Electrónica (INAOE), Luis Enrique Erro 1, Santa Maria Tonanzintla, Puebla, México",national research institute
1902.02279,2019,H. J. Escalante,"Coordinación de Ciencias Computacionales, Instituto Nacional de Astrofísica Óptica y Electrónica (INAOE), Luis Enrique Erro 1, Santa Maria Tonanzintla, Puebla, México",national research institute
1903.09569,2019,Li Zhang,"Zhejiang University, Hangzhou 310027, China",research university
1903.09569,2019,Wei Wang,"Zhejiang University, Hangzhou 310027, China",research university
1903.09569,2019,Shijian Li,"Zhejiang University, Hangzhou 310027, China",research university
1903.09569,2019,Gang Pan,"Zhejiang University, Hangzhou 310027, China",research university
1912.09644,2019,Dongfang Zhao,University of Nevada,research university
1909.01128,2019,Tomi Janhunen,"Department of Computer Science, Aalto University, Espoo, Finland; Computing Sciences Unit, Tampere University, Tampere, Finland",research university
1909.01128,2019,Michael Sioutis,"Department of Computer Science, Aalto University, Espoo, Finland",research university
1902.10178,2019,Sebastian Lapuschkin,"Department of Video Coding & Analytics, Fraunhofer Heinrich Hertz Institute, Einsteinufer 37, 10587 Berlin, Germany",government research institute
1902.10178,2019,Stephan Wäldchen,"Department of Electrical Engineering and Computer Science, Technische Universität Berlin, Marchstr. 23, 10587 Berlin, Germany",research university
1902.10178,2019,Alexander Binder,"ISTD Pillar, Singapore University of Technology and Design, 8 Somapah Rd, Singapore 487372, Singapore",research university
1902.10178,2019,Grégoire Montavon,"Department of Electrical Engineering and Computer Science, Technische Universität Berlin, Marchstr. 23, 10587 Berlin, Germany",research university
1902.10178,2019,Wojciech Samek,"Department of Video Coding & Analytics, Fraunhofer Heinrich Hertz Institute, Einsteinufer 37, 10587 Berlin, Germany",government research institute
1902.10178,2019,Klaus-Robert Müller,"Department of Electrical Engineering and Computer Science, Technische Universität Berlin, Marchstr. 23, 10587 Berlin, Germany; Department of Brain and Cognitive Engineering, Korea University, Seoul, Republic of Korea; Max Planck Institut für Informatik, Saarbrücken, Germany",research university / national research institute
1908.10258,2019,Naman Goel,"Swiss Federal Institute of Technology, Lausanne (EPFL)",research university
1908.10258,2019,Cyril van Schreven,"Swiss Federal Institute of Technology, Lausanne (EPFL)",research university
1908.10258,2019,Aris Filos-Ratsikas,"University of Liverpool, UK",research university
1908.10258,2019,Boi Faltings,"Swiss Federal Institute of Technology, Lausanne (EPFL)",research university
1904.09837,2019,Md Mahmudul Hassan,"Department of Mechanical and Industrial Engineering, Northeastern University, 360 Huntington Ave, Boston, MA 02115, USA",research university
1904.09837,2019,Dizuo Jiang,"Department of Mechanical and Industrial Engineering, Northeastern University, 360 Huntington Ave, Boston, MA 02115, USA",research university
1904.09837,2019,A. M. M. Sharif Ullah,"School of Regional Innovation and Social Design Engineering, Kitami Institute of Technology, 165 Koen-cho, Kitami, Hokkaido 090-8507, Japan",research university
1904.09837,2019,Md. Noor-E-Alam,"Department of Mechanical and Industrial Engineering, Northeastern University, 360 Huntington Ave, Boston, MA 02115, USA",research university
1909.08252,2019,Liu Liu,"Department of Computer Science, University of Kentucky, Lexington, KY 40506, USA",research university
1909.08252,2019,Miroslaw Truszczynski,"Department of Computer Science, University of Kentucky, Lexington, KY 40506, USA",research university
1907.12495,2019,Alessio Fiorentino,"Department of Mathematics and Computer Science, University of Calabria, Rende, Italy",research university
1907.12495,2019,Nicola Leone,"Department of Mathematics and Computer Science, University of Calabria, Rende, Italy",research university
1907.12495,2019,Marco Manna,"Department of Mathematics and Computer Science, University of Calabria, Rende, Italy",research university
1907.12495,2019,Simona Perri,"Department of Mathematics and Computer Science, University of Calabria, Rende, Italy",research university
1907.12495,2019,Jessica Zangari,"Department of Mathematics and Computer Science, University of Calabria, Rende, Italy",research university
1911.04766,2019,Tobias Geibinger,"Christian Doppler Laboratory for Artificial Intelligence and Optimization for Planning and Scheduling, Databases and Artificial Intelligence Group, TU Wien, Favoritenstraße 9-11, 1040 Vienna, Austria",research university
1911.04766,2019,Florian Mischek,"Christian Doppler Laboratory for Artificial Intelligence and Optimization for Planning and Scheduling, Databases and Artificial Intelligence Group, TU Wien, Favoritenstraße 9-11, 1040 Vienna, Austria",research university
1911.04766,2019,Nysret Musliu,"Christian Doppler Laboratory for Artificial Intelligence and Optimization for Planning and Scheduling, Databases and Artificial Intelligence Group, TU Wien, Favoritenstraße 9-11, 1040 Vienna, Austria",research university
1909.04309,2019,Stéphanie Chevalier,"LRI, CNRS, U. Paris-Sud, U. Paris-Saclay, France",public research university with CNRS lab
1909.04309,2019,Christine Froidevaux,"LRI, CNRS, U. Paris-Sud, U. Paris-Saclay, France",public research university with CNRS lab
1909.04309,2019,Loïc Paulevé,"LaBRI, CNRS, U. Bordeaux, Bordeaux INP, France",public research university with CNRS lab
1909.04309,2019,Andrei Zinovyev,"Institut Curie, INSERM, U. PSL, Mines ParisTech, France",cancer research institute
1911.01156,2019,Frank Stein,,unknown
1911.01156,2019,Alun Preece,,unknown
1903.08772,2019,Jaroslav Vítků,GoodAI,AI research company
1903.08772,2019,Petr Dluhoš,GoodAI,AI research company
1903.08772,2019,Joseph Davidson,GoodAI,AI research company
1903.08772,2019,Matěj Nikl,GoodAI,AI research company
1903.08772,2019,Simon Andersson,GoodAI,AI research company
1903.08772,2019,Přemysl Paška,GoodAI,AI research company
1903.08772,2019,Jan Šinkora,GoodAI,AI research company
1903.08772,2019,Petr Hlubuček,GoodAI,AI research company
1903.08772,2019,Martin Stránský,GoodAI,AI research company
1903.08772,2019,Martin Hyben,GoodAI,AI research company
1903.08772,2019,Martin Poliak,GoodAI,AI research company
1903.08772,2019,Jan Feyereisl,GoodAI,AI research company
1903.08772,2019,Marek Rosa,GoodAI,AI research company
1911.00449,2019,Yun Bai,"School of Economics and Management, Beihang University, Beijing 100191, China",research university
1911.00449,2019,Suling Jia,"School of Economics and Management, Beihang University, Beijing 100191, China",research university
1911.00449,2019,Xixi Li,"School of Economics and Management, Beihang University, Beijing 100191, China",research university
1904.11694,2019,Honghua Dong,"ITCS, IIIS, Tsinghua University",research university
1904.11694,2019,Jiayuan Mao,"ITCS, IIIS, Tsinghua University",research university
1904.11694,2019,Tian Lin,Google Inc.,tech company
1904.11694,2019,Chong Wang,ByteDance Inc.,tech company
1904.11694,2019,Lihong Li,Google Inc.,tech company
1904.11694,2019,Denny Zhou,Google Inc.,tech company
2012.07827,2020,Kate Baumli,"DeepMind, {baumli}@google.com",industry research lab
2012.07827,2020,David Warde-Farley,"DeepMind, {dwf}@google.com",industry research lab
2012.07827,2020,Steven Hansen,"DeepMind, {stevenhansen}@google.com",industry research lab
2012.07827,2020,Volodymyr Mnih,"DeepMind, {vmnih}@google.com",industry research lab
2005.14664,2020,Josef Urban,"Czech Institute of Informatics, Robotics and Cybernetics, Prague, Czech Republic",government research institute
2005.14664,2020,Jan Jakubův,"Czech Institute of Informatics, Robotics and Cybernetics, Prague, Czech Republic",government research institute
2009.09263,2020,Bin Wang,"Electrical and Computer Engineering, University of Southern California, Los Angeles, CA, USA",research university
2009.09263,2020,Guangtao Wang,"AI Research, JD.com, Mountain View, CA, USA",tech company
2009.09263,2020,Jing Huang,"AI Research, JD.com, Mountain View, CA, USA",tech company
2009.09263,2020,Jiaxuan You,"Computer Science, Stanford University, Stanford, CA, USA",research university
2009.09263,2020,Jure Leskovec,"Computer Science, Stanford University, Stanford, CA, USA",research university
2009.09263,2020,C. -C. Jay Kuo,"Electrical and Computer Engineering, University of Southern California, Los Angeles, CA, USA",research university
2007.04933,2020,Luigi Asprino,"FICLIT, University of Bologna, via Zamboni, 32 - 40126 - Bologna; STLab (ISTC-CNR), Via San Martino della Battaglia, 44, 00185 Rome, Italy",research university and national research council institute
2007.04933,2020,Paolo Ciancarini,"DISI, University of Bologna, Mura Anteo Zamboni, 7, 40126 Bologna, Italy; Innopolis University, Russian Federation",research university
2007.04933,2020,Andrea Giovanni Nuzzolese,"STLab (ISTC-CNR), Via San Martino della Battaglia, 44, 00185 Rome, Italy",national research council institute
2007.04933,2020,Valentina Presutti,"LILEC, University of Bologna, Via Cartoleria 5, Bologna, Italy; STLab (ISTC-CNR), Via San Martino della Battaglia, 44, 00185 Rome, Italy",research university and national research council institute
2007.04933,2020,Alessandro Russo,"STLab (ISTC-CNR), Via San Martino della Battaglia, 44, 00185 Rome, Italy",national research council institute
2008.05131,2020,Yilei Zeng,University of Southern California,research university
2008.05131,2020,Deren Lei,University of Southern California,research university
2008.05131,2020,Beichen Li,University of Southern California,research university
